name	effect	
So you've finally found me, visitor	Dragon type cards HP x1.5, ATK x1.5. All attribute cards ATK x2 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x2.5 for each additional orb type, up to ATK x7 for all 6 matches.	
Space-Time Light Clock	Light attribute cards ATK x2.5. 25% Light damage reduction.	
Spacetime Phone	Increases time limit of orb movement by 5 seconds. Turn orb sound effects into Taiko noises.	
Speed Force Aura	Attacker type cards HP x2, ATK x2.	
Speedster	Light attribute cards ATK x2 when HP is greater than 50%.	
Spellblade -Dual Wield-	All attribute cards ATK x3 when reaching Wood & Wood combos.	
Spellblade -Dual Wield- Rapid Fire	Balanced type cards HP x1.5, ATK x1.5. All attribute cards ATK x3.5 when reaching Wood & Wood combos.	
Spinning Toe Hold	All attribute cards ATK x3.5 when HP is less than 20%. ATK x2 when HP is less than 50%.  when HP is less than 50%.	
Spiral Cut	ATK x3 when simultaneously clearing 6 connected Water orbs.	
Spiral Fire	Fire attribute cards HP x1.5, ATK x1.5.	
Spirit of Darkness	Dark attribute cards ATK x1.5, RCV x1.5.	
Spirit of Evil	Dark attribute cards ATK x2, RCV x2.	
Spirit of Explosion	Fire attribute cards HP x1.5, ATK x1.5, RCV x1.5.	
Spirit of Fire	Fire attribute cards ATK x1.5, RCV x1.5.	
Spirit of Flame	Fire attribute cards ATK x2, RCV x2.	
Spirit of Flash	Light attribute cards HP x1.5, ATK x1.5, RCV x1.5.	
Spirit of Gaia	Attacker type cards ATK x3.5.	
Spirit of Gaia	Wood attribute cards HP x1.5, ATK x1.5, RCV x1.5.	
Spirit of Hell	Dark attribute cards HP x1.5, ATK x1.5, RCV x1.5.	
Spirit of Ice	Water attribute cards ATK x2, RCV x2.	
Spirit of Light	Light attribute cards ATK x1.5, RCV x1.5.	
Spirit of Lightning	Light attribute cards ATK x2, RCV x2.	
Spirit of Orochi	ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x5 at 10 combos. While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Spirit of the Archdemon	Healer & Devil type cards HP x2, ATK x2. ATK x3 when simultaneously clearing 6 connected Wood orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Spirit of the Art Goddess	Physical & Devil type cards HP x1.5, ATK x1.5. All attribute cards ATK x6 when attacking with Fire, Wood & Light orb types at the same time.	
Spirit of the Big Tree	Wood attribute cards ATK x2, RCV x2.	
Spirit of the Blazing Falcon God	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x1 for each additional orb type, up to ATK x5 for all 5 matches. All attribute cards ATK x2, RCV x2 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Blazing Swordsman	Fire attribute cards ATK x2.5, RCV x2.5. Fire attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Bleak Night Goddess	Devil type cards HP x1.3, ATK x1.3, RCV x1.3. ATK x2 when simultaneously clearing 4 connected Dark orbs. ATK x0.5 for each additional orb, up to ATK x5 at 10 connected orb.	
Spirit of the Burning Snake God	All attribute cards ATK x3, RCV x1.5 when reaching Fire & Dark combos. Deal ATK x40 damage to all enemies after every orbs elimination. Ignores enemy element, but can be reduced by enemy defense down to 0 damage.	
Spirit of the Byakko	30% Fire, Water, Wood, Light & Dark damage reduction. All attribute cards ATK x4.5 when attacking with 2 of following orb types: Fire, Water & Dark.	
Spirit of the Commerce Deity	Water attribute cards HP x2, ATK x2. All attribute cards ATK x3.5 when reaching Water & Fire combos.	
Spirit of the Creator God	ATK x4, reduce damage taken by 50% after matching Heal orbs in a cross formation. Balanced, Dragon & God type cards ATK x2, RCV x2.	
Spirit of the Dancing Goddess	Healer attribute cards ATK x6 when HP is full. Healer attribute cards ATK x3 when HP is less than 99%. Heal RCV x10 as HP after every orbs elimination.	
Spirit of the Divine General	All attribute cards ATK x4 when reaching Water & Fire combos. Water attribute cards ATK x2.5, RCV x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Feline Goddess	ATK x3 at 4 combos. ATK x0.5 for each additional combo, up to ATK x5 at 8 combos. All attribute cards ATK x2.5, RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Fertility Goddess	Wood attribute cards ATK x2.5, RCV x2.5. Wood attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Genbu	30% Fire, Water, Wood, Light & Dark damage reduction. All attribute cards ATK x4.5 when attacking with 2 of following orb types: Wood, Light & Dark.	
Spirit of the Hell Deity	ATK x5 at 8 combos. ATK x2.5 for each additional combo, up to ATK x10 at 10 combos. All attribute cards ATK x3, RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Hell Queen	Dark attribute cards HP x1.5, ATK x1.5, RCV x1.5. All attribute cards ATK x3.5 when reaching Dark & Water combos.	
Spirit of the Hunting Deity	Wood attribute cards HP x2, ATK x2. All attribute cards ATK x3.5 when reaching Wood & Water combos.	
Spirit of the Kirin	All attribute cards ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time. ATK x1.5 at 5 combos. ATK x0.5 for each additional combo, up to ATK x4 at 10 combos.	
Spirit of the Love Deity	Light attribute cards ATK x3. 75% Light damage reduction. All attribute cards ATK x2 when reaching Light & Light combos.	
Spirit of the Miko Goddess	No skyfall matches. Healer attribute cards HP x1.5, ATK x1.5. ATK x2 at 5 combos. ATK x2 for each additional combo, up to ATK x12 at 10 combos.	
Spirit of the Moonlight Princess	Matched attribute ATK x3 when matching exactly 5 connected orbs with at least 1 enhanced orb. ATK x3 at 6 combos. ATK x1.5 for each additional combo, up to ATK x6 at 8 combos.	
Spirit of the Moral Commanding Deity	ATK x2.5 when simultaneously clearing 6 connected Wood orbs. ATK x0.5 for each additional orb, up to ATK x4.5 at 10 connected orb. Wood attribute cards ATK x2, RCV x2 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Princess	ATK x2 when simultaneously clearing 4 connected Water orbs. ATK x0.5 for each additional orb, up to ATK x5 at 10 connected orb.	
Spirit of the Seiryuu	30% Fire, Water, Wood, Light & Dark damage reduction. All attribute cards ATK x4.5 when attacking with 2 of following orb types: Water, Wood & Dark.	
Spirit of the Solar Deity	Light attribute cards HP x1.5, ATK x1.5, RCV x1.5. All attribute cards ATK x3.5 when reaching Light & Wood combos.	
Spirit of the Storm God	All attribute cards ATK x3 when reaching Wood & Wood combos. Wood attribute cards ATK x1.5, RCV x1.5. 20% Fire, Water, Wood, Light & Dark damage reduction.	
Spirit of the Sun God	All attribute cards ATK x5, RCV x2 when attacking with Fire, Water, Wood, Light & Dark orb types at the same time. God & Devil attribute cards ATK x3 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Suzaku	30% Fire, Water, Wood, Light & Dark damage reduction. All attribute cards ATK x4.5 when attacking with 2 of following orb types: Fire, Wood & Light.	
Spirit of the Trickster God	Dark attribute cards ATK x2.5, RCV x2.5. Dark attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of the Underlord	Dark attribute cards ATK x3. 75% Dark damage reduction. All attribute cards ATK x2 when reaching Dark & Dark combos.	
Spirit of the Water Deity	All attribute cards ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark. ATK x0.5 for each additional orb type, up to ATK x4 for all 5 matches. All attribute cards ATK x2.5, RCV x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
Spirit of Water	Water attribute cards ATK x1.5, RCV x1.5.	
Spirit of Water Rapids	Water attribute cards HP x1.5, ATK x1.5, RCV x1.5.	
Spirit of Wood	Wood attribute cards ATK x1.5, RCV x1.5.	
Spirits of the Divine Flowers	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x2.5 when simultaneously clearing 5 connected Water or Light orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Spirit Tree's Divine Magic	Wood attribute & Balanced type cards ATK x2.5. 50% Wood, Light & Dark damage reduction.	
Splitting Watermelons is Fun!	Dark attribute cards HP x1.5. Devil type cards ATK x3.	
Star Fire	Light attribute cards ATK x2.	
Star Liquid Energy	Machine type cards ATK x1.5, RCV x1.5. All attribute cards ATK x3 when reaching 2 set of Water combos. ATK x1 for each additional combo, up to ATK x4 when reaching 3 combos.	
Starry Heavens Dance	Healer type cards HP x1.25. All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
Starry Sky Embrace	Water attribute cards HP x1.35, RCV x1.35. All attribute cards ATK x3 when reaching 5 combos or above.	
Starry Sky Frontier	Water attribute cards HP x1.5, RCV x1.5. ATK x3 at 5 combos. ATK x1 for each additional combo, up to ATK x5 at 7 combos.	
Star Sonic Energy	Machine type cards ATK x1.5, RCV x1.5. ATK x3 when simultaneously clearing 6 connected Wood orbs.	
Stay close to me...	All attribute cards ATK x2 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark. ATK x2.5 when simultaneously clearing 6 connected Light orbs.	
Stay with us a bit longer	Physical type cards HP x1.2, ATK x1.2. 50% Fire, Water, Wood, Light & Dark damage reduction  when HP is greater than 50%.	
Steal Coins	Get x1.2 experience after a battle. Get x2.5 coins after a battle.	
Stone Counter	25% chance to deal counter Wood damage of 10x damage taken.	
Stoneskin	ATK x2.5 when simultaneously clearing 5 connected Heart orbs. Reduce damage taken by 50% after matching Heal orbs in a cross formation.	
Stop!	Healer type cards HP x2, ATK x1.5.	
Stop touching my equipment!	Balanced type cards HP x1.5, RCV x1.5.	
Storm Dragon Emperor's Might	Wood attribute cards ATK x4 when HP is less than 50%.	
Stratagem of the Trickster	Dark attribute & Devil type cards ATK x2, RCV x2.	
Strawberry Candy	Fire attribute cards HP x1.3, RCV x1.3.	
Stubborn Dragon King's Wrath	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x1 for each additional orb type, up to ATK x5 for all 5 matches. ATK x1.5 when simultaneously clearing 3 connected Jammer orbs. ATK x0.5 for each additional orb, up to ATK x3 at 6 connected orb.	
Stubborn Dragon's Wrath	All attribute cards ATK x3 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x2 for each additional orb type, up to ATK x5 for all 5 matches. ATK x1.5 when simultaneously clearing 3 connected Jammer orbs.	
Stubbornness to Sadness	ATK x2 at 3 combos. ATK x0.5 for each additional combo, up to ATK x3 at 5 combos.	
Sublime Light - Dance of the Four Origins	All attribute cards ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time. God attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Sublime Sakura - Dance of the Four Origins	All attribute cards ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time. ATK x1.2 at 6 combos. ATK x0.2 for each additional combo, up to ATK x2 at 10 combos.	
Summer Vacation is Nice	Water attribute cards ATK x2.5. 25% Water damage reduction.	
Summon Bahamut	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. All attribute cards ATK x1.25 when reaching 6 combos or above.	
Summoning Order	Devil type cards ATK x1.25, RCV x1.25. All attribute cards ATK x3 when reaching Dark & Dark or Dark & Water combos.	
Summon Valefor	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
Sunlight Barrier	50% Fire & Light damage reduction.	
Sunlight Sorcery	Light attribute cards ATK x5. Increases time limit of orb movement by 2 seconds.	
Sunshine Burst	Balanced type cards ATK x2.	
Super Armor	50% all damage reduction when HP is full.	
Superior Courage	Dragon type cards ATK x2.5, RCV x1.5 when HP is greater than 50%.	
Super Lucky	Physical type cards HP x2.5, ATK x1.5.	
Super Metallic Body	25% chance to deal counter Wood damage of 10x damage taken.	
Super Nova	All attribute cards ATK x2 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x1 for each additional orb type, up to ATK x3 for all 5 matches. Attacker & Devil type cards ATK x3, RCV x1.5.	
Supernova of the Malicious Diety	Dragon & Devil type cards ATK x2.5.	
Supersonic	Dark attribute cards ATK x3.5 when HP is greater than 80%.	
Super Strength	Physical & Attacker type cards HP x1.5, ATK x1.5. Light attribute cards ATK x3.5.	
Suzuran ain't no walk in the park	Fire attribute cards HP x2, ATK x2.	
Swallow General's Vow	While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit. All attribute cards ATK x2.5 when Restrained Dragon Hero, Liu Bei in the same team.	
Swallowtail Protective Crest	Change the board to 7x6 size. All attribute cards ATK x5, 25% all damage reduction when attacking with Fire, Water, Wood & Dark orb types at the same time.	
Sword Combat God's Magatama	Physical type cards ATK x3.5 when HP is less than 50%. Matched attribute ATK x2 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Sword & Magic	All attribute cards ATK x2.5 when  combos. All attribute cards ATK x2 when reaching 4 combos or above.	
Sword of Wisdom and Pursuit	Devil type cards HP x1.5, ATK x1.5. ATK x3 when simultaneously clearing 6 connected Dark orbs. ATK x0.5 for each additional orb, up to ATK x5 at 10 connected orb.	
Symphonic Energy	Machine type cards ATK x1.5, RCV x1.5. All attribute cards ATK x2.5 when reaching 2 set of Light combos. ATK x2.5 for each additional combo, up to ATK x7.5 when reaching 4 combos.	
Synchronized Dragons - Koku & Nadare	ATK x3 when simultaneously clearing 6 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Tachibana Protective Crest	Change the board to 7x6 size. All attribute cards ATK x5, 25% all damage reduction when attacking with Fire, Water, Wood & Light orb types at the same time.	
Tactical Research	Wood attribute cards ATK x3 when HP is less than 80%.	
Taiko no Tatsujin!	Turn orb sound effects into Taiko noises.	
Take pride in your unbroken promises!	All attribute cards ATK x3.5 when reaching 6 combos or above. All attribute cards ATK x2, 25% all damage reduction when attacking with Dark and Fire orb types at the same time.	
Talent of the Emperor God	ATK x2 when simultaneously clearing 4 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x5 at 10 connected orb.	
Taurus's Solar Mechanical Star	RCV x2.5 when matching exactly 4 connected heart orbs. Matched attribute ATK x5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Taurus's Starsurge	All attribute cards ATK x3, 25% all damage reduction when attacking with Light and Light orb types at the same time. Matched attribute ATK x4 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Tempest of the Amber Princess	Attacker type cards ATK x3. All attribute cards ATK x3.5, 25% all damage reduction when attacking with 4 of Fire, Water, Wood, Light & Dark orb types at the same time.	
Tempest of the Jade Princess	Attacker type cards ATK x3. All attribute cards ATK x2.5, 25% all damage reduction when reaching 6 combos.	
Tenbu Horin!!	Light attribute & Balanced type cards ATK x2.	
Tenryousen Protection	All attribute cards ATK x3, RCV x2 when Dark-Eyed Dragon Monk, Xuanzang , Revered Monkey King, Sun Wukong in the same team.	
Tensaiga's Healing	ATK x1.5 when simultaneously clearing 5 connected Heart orbs. ATK x0.5 for each additional orb, up to ATK x2.5 at 7 connected orb. Balanced type cards HP x1.5, ATK x3.	
Tensho Honretsu	Devil type cards HP x1.2, ATK x1.2. ATK x3 when simultaneously clearing 6 connected Fire orbs.	
Thalg Al-Salos	Dark attribute cards ATK x1.3. ATK x3 when simultaneously clearing 6 connected Jammer orbs.	
That card's mine!	Dragon & Attacker type cards ATK x1.5, RCV x1.5. All attribute cards ATK x2.5 when reaching 6 combos or above.	
That is my invincible Shingan...!	Attacker type cards ATK x1.5.	
That's the Armament way	Devil type cards HP x1.5, ATK x2. All attribute cards ATK x1.5 when reaching Dark & Fire combos.	
That won't even warm me up	All attribute cards ATK x4 when reaching 6 combos or above.	
The Ancient Ocean Unknown	All attribute cards ATK x5 when HP is full. ATK x2.5 when HP is less than 99%. ATK x2, RCV x2 when simultaneously clearing 6 connected Water orbs.	
The Armament! It's been a while since the last war!	Devil type cards ATK x2, RCV x1.5.	
The Armiger	Can no longer clear 3 connected orbs. All attribute cards All Stats x1.5. ATK x4 at 3 combos. ATK x1 for each additional combo, up to ATK x7 at 6 combos.	
The Beckoning of the Nile	All attribute cards ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark. ATK x0.5 for each additional orb type, up to ATK x4 for all 5 matches.	
The Blighted Unknown	All attribute cards ATK x6 when HP is full. ATK x3 when HP is less than 99%. All attribute cards ATK x2, RCV x2 when attacking with Fire, Water, Wood, Light & Dark orb types at the same time.	
The body of a child, the brains of an adult	Balanced & Machine type cards HP x1.5, ATK x1.5, RCV x1.5. All attribute cards ATK x3.5 when attacking with Water, Wood & Light orb types at the same time.	
The Energy of Courage	Water attribute cards ATK x2.5, RCV x2.	
The Energy of Kindness	Wood attribute cards ATK x2.5, RCV x2.	
The Energy of Spirit	Fire attribute cards ATK x2.5, RCV x2.	
The essential ingredient is love!	Fire attribute cards HP x1.5, RCV x1.5. All attribute cards ATK x6 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
The Flavor of Okizuke Marinade	All attribute cards ATK x2 when HP is greater than 50%.	
The Genius General's Advisor	Healer type cards ATK x3. All attribute cards HP x1.5 when Bold Divine General, Sun Quan in the same team.	
The Glittering of the Nile	All attribute cards ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x0.5 for each additional orb type, up to ATK x4.5 for all 6 matches.	
the god-emperor's bloodline	ATK x3 when simultaneously clearing 6 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
The God-Emperor's Bloodline	ATK x2 when simultaneously clearing 4 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
The Hand of Dawn	Healer type cards HP x2, ATK x2.	
The Holy Undertaking of Genesis	50% HP reduction and Balanced type cards ATK x4.	
The Liberator	Light attribute cards HP x1.5, ATK x1.5.	
The Moon is Beautiful Tonight	Dark attribute cards HP x2, ATK x2.5.	
The Naked Emperor	100% chance to deal counter Fire damage of 2x damage taken. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Then all I need to do is win!	All attribute cards ATK x2.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x0.5 for each additional orb type, up to ATK x3.5 for all 6 matches. All attribute cards ATK x1.5, RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Then I, too, can disappear...forever!!!	Light attribute cards ATK x1.5. 50% Dark damage reduction.	
The Power of Courage	Water attribute cards ATK x2, RCV x2.	
The Power of Kindness	Wood attribute cards ATK x2, RCV x2.	
The Power of Spirit	Fire attribute cards ATK x2, RCV x2.	
The present is the time to fight!	All attribute cards ATK x4.5 when reaching 6 combos or above. Deal ATK x10 damage to all enemies after every orbs elimination. Ignores enemy element, but can be reduced by enemy defense down to 0 damage.	
the queen's lucky star	ATK x3 when simultaneously clearing 6 connected Water orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
The Queen's Lucky Star	ATK x2 when simultaneously clearing 4 connected Water orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
There is only one thing I think about.	All attribute cards HP x1.5 when Shishio Makoto in the same team. All attribute cards ATK x2.5 when attacking with Fire, Wood & Dark orb types at the same time.	
There is only one truth!	Balanced type cards HP x1.5. All attribute cards ATK x3.5 when attacking with Water, Wood & Light orb types at the same time.	
There's no forgiving what I've done.	ATK x2 at 5 combos. ATK x1 for each additional combo, up to ATK x5 at 8 combos.	
There's nothing I can say huh...?	ATK x3 when simultaneously clearing 6 connected Fire orbs. ATK x1 for each additional orb, up to ATK x5 at 8 connected orb.	
There's Nothing More to Fear	Devil attribute cards ATK x4 when HP is less than 10%. Increases time limit of orb movement by 1 seconds.	
The sea breeze feels so good!	God & Machine type cards HP x1.5, ATK x1.5. Matched attribute ATK x4 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
These decorations are cool don't you think?	Wood attribute cards HP x2.	
The side of me I never knew	Get x1.3 experience after a battle. Increases time limit of orb movement by 2 seconds.	
The sky is my ally	Healer type cards HP x1.5, ATK x1.5, RCV x1.5.	
The Sleep of the Just	Physical & God type cards HP x1.5, RCV x1.5.	
The Soul of Zeus	All attribute cards ATK x3.5 when HP is full.	
The Sprite's Basket	Healer type cards HP x1.5, RCV x1.5.	
The Star of Beauty won't shine again!!	Attacker type cards HP x1.5, ATK x2.5. ATK x1.5 for clearing each Water orbs in a cross formation.	
The Sun's Blood Tide	All attribute cards ATK x5 when attacking with Fire, Water, Wood, Light & Dark orb types at the same time. God & Devil attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )	
The Sun's Halo	All attribute cards ATK x3 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x5 for each additional orb type, up to ATK x8 for all 6 matches. God type cards ATK x1.5, RCV x1.5.	
The victor is decided.	Attacker type cards ATK x1.5. ATK x1.5 when simultaneously clearing 4 connected Jammer orbs.	
The victory is in my hands	Physical type cards ATK x1.5, RCV x1.5.	
The way of swords is the way to kill	No skyfall matches. Light attribute cards All Stats x1.5. All attribute cards ATK x3 when reaching 2 set of Light combos. ATK x2 for each additional combo, up to ATK x5 when reaching 3 combos.	
The Wind has to move too!!	Wood attribute cards ATK x3 when HP is full.	
The world is cruel, that's why	ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x3 at 6 combos. Attacker & Machine type cards ATK x1.5.	
The world shall know redemption.	Light attribute cards HP x1.5, ATK x1.5, RCV x1.5. Dark attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )	
The Writhing Unknown	All attribute cards ATK x5 when HP is full. ATK x2.5 when HP is less than 99%. All attribute cards ATK x2, RCV x2 when reaching Wood & Wood combos.	
Thievery	Attacker type cards HP x1.5, ATK x1.5, RCV x1.5.	
Third Flamedragon - Homura	ATK x3 when simultaneously clearing 6 connected Fire orbs.	
This is a present for you ♪	Healer type cards HP x2, ATK x2. Heal RCV x4 as HP after every orbs elimination.	
This is a scoop...	Attacker type cards HP x2, ATK x2.5.	
This, is a serious match	Balanced type cards ATK x1.5, RCV x1.5.	
this is a surefire hit!	Machine type cards HP x1.5, ATK x1.5.	
This is going to be so much fun!	Dragon type cards HP x1.35, RCV x1.35. All attribute cards ATK x3 when reaching Heart & Heart combos.	
This is it!!	Attacker type cards ATK x2, RCV x1.5.	
This is love!	All attribute cards ATK x4 when HP is full. ATK x3.5 when HP is less than 99%.	
This is my chance to put an end to the Galra Empire!	No skyfall matches. Fire attribute cards ATK x3.5. While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
This is the beginning of a new day	All attribute cards RCV x0.5. Balanced & God type cards ATK x4.	
This is the only choice I have	Light attribute cards HP x2, ATK x2. ATK x1.5 for clearing each Light orbs in a cross formation.	
This is the pride of a knight	Physical type cards HP x1.5, ATK x1.5, RCV x1.5.	
This is the way of the Organization	Dark attribute cards HP x1.5, ATK x1.5. ATK x2 when simultaneously clearing 6 connected Poison or Mortal Poison orbs.	
This is what being a paladin of Voltron is all about.	Light attribute cards HP x2, ATK x2.	
This next draw will be intense!	All attribute cards ATK x4 when Blue Leader, Dogiragon Buster , No.1 Wind, Hamukatsuman Buster in the same team. All attribute cards ATK x3 when reaching Fire & Wood combos.	
This Ocean Belongs to Me!	Dragon type cards HP x1.2, ATK x1.2, RCV x1.2. Water attribute cards ATK x2.5 when HP is greater than 50%.	
This world has always been hell	Machine type cards ATK x2.5 when HP is less than 50%.	
Three Tastes in One-Fr / Lt / Dk	All attribute cards ATK x2.5 when attacking with Fire, Light & Dark orb types at the same time.	
Three Tastes in One-Fr / Wd / Dk	All attribute cards ATK x2.5 when attacking with Fire, Wood & Dark orb types at the same time.	
Three Tastes in One-Fr / Wd / Lt	All attribute cards ATK x2.5 when attacking with Fire, Wood & Light orb types at the same time.	
Three Tastes in One-Fr / Wt / Wd	All attribute cards ATK x2.5 when attacking with Fire, Water & Wood orb types at the same time.	
Three Tastes in One-Wt / Wd / Lt	All attribute cards ATK x2.5 when attacking with Water, Wood & Light orb types at the same time.	
Thunderdragon's Divine Power	Physical & Dragon type cards ATK x2, RCV x2. All attribute cards ATK x3 when reaching Light & Wood combos.	
Thunderdragon's Secret Technique	Balanced & Dragon type cards ATK x3, RCV x1.35.	
Thunder Fist God's Fighting Spirit	Balanced type cards ATK x2, RCV x2. While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Thunder God's Assault	Attacker type cards HP x1.35, ATK x3.	
Thunder of Creation	All attribute cards ATK x3 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x5 for each additional orb type, up to ATK x8 for all 6 matches. God type cards HP x1.5, ATK x1.5.	
Thunder Shell	Machine type cards HP x2, RCV x2.	
Thunderstone Swordplay	Light attribute cards ATK x5. Wood attribute cards HP x1.5. ATK x2 for clearing each Light orbs in a cross formation.	
Thunder Weapon	Physical type cards ATK x2.5 when HP is full.	
Tidal Dragon Emperor Power	All attribute cards ATK x4 when Achtros , Deighk in the same team. All attribute cards ATK x2 when reaching Light & Water combos.	
Tiger Cub's Boldness	Healer type cards ATK x3, RCV x1.5 when HP is greater than 50%.	
Time to become a demon and fight!	ATK x4 when HP is less than 20%. While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Time waits for no one! We fight now!	Fire attribute cards HP x2, ATK x1.5.	
Tiny Cheer	All attribute cards ATK x2 when HP is full.	
Tiny Flash	All attribute cards ATK x3 when HP is full.	
Together	All attribute cards ATK x2 when attacking with 2 of following orb types: Light, Dark & Heart. ATK x1.5 for each additional orb type, up to ATK x3.5 for all 3 matches. Increases time limit of orb movement by 5 seconds.	
Tonight's gonna be fun!	Devil type cards HP x1.5, ATK x2. All attribute cards ATK x3 when reaching 2 set of Heart combos. ATK x1.5 for each additional combo, up to ATK x4.5 when reaching 3 combos.	
Tons of Coins!	Get x1.5 coins after a battle.	
Topaz Converter	Machine type cards ATK x3. Light attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Tornado Hell	Can no longer clear 3 connected orbs. All attribute cards All Stats x1.5. All attribute cards ATK x2 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark.	
Torrent Fencing	Water attribute cards ATK x3.5. All attribute cards ATK x2, RCV x2 when reaching 7 or more combos.	
Torrent Incantation	Water attribute cards ATK x2.5. 25% Fire, Wood, Light & Dark damage reduction.	
Total annihilation is what I seek!	Dragon type cards HP x1.5, ATK x2.5. ATK x1.5 when simultaneously clearing 6 connected Dark orbs.	
Tower Bridge	Physical type cards ATK x3, RCV x1.5.	
Toyama Bay's Blessing	All attribute cards ATK x2 when attacking with Fire, Water & Light orb types at the same time.	
Toyama Bay's Fortune	All attribute cards ATK x2.5 when attacking with Fire, Water & Light orb types at the same time.	
Toyama Bay's Treasure	All attribute cards ATK x3 when attacking with Fire, Water & Light orb types at the same time.	
Toyama Bay's Treasure - Winter	All attribute cards ATK x3 when attacking with Fire, Water & Light orb types at the same time. Physical type cards HP x1.35.	
Tranquil Night of Dreams	All attribute cards ATK x2.5 when reaching 2 set of Dark combos. ATK x0.25 for each additional combo, up to ATK x3 when reaching 4 combos.	
Treasure Hunting Demonic Curse	Balanced, God & Devil attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack ) ATK x6, reduce damage taken by 35% after matching Heal orbs in a cross formation.	
Tree Barrier	50% Wood damage reduction.	
